country_name,country_text_id,year,e_regiongeo,v2x_cspart,v2xcs_ccsi,v2x_partipdem,v2csprtcpt,v2x_polyarchy,v2x_libdem,v2x_api,v2xdd_dd,v2x_freexp_altinf,v2xel_frefair,v2x_egaldem,v2x_regime,v2smgovfilprc,v2smgovsmcenprc,v2smonper,GDP per capita (constant 2015 US$),Individuals using the Internet (% of population),"Population, total","School enrollment, secondary (% gross)",Urban population (% of total population),vap_turnout
South Korea,KOR,2002,12,0.905,0.82,0.593,1.577,0.845,0.771,0.934,0.058,0.96,0.938,0.741,3.0,1.137,1.794,2.114,19775.3800655139,59.4,47644736.0,97.2662963867188,80.2766294544335,57.21
South Korea,KOR,2003,12,0.905,0.82,0.594,1.577,0.845,0.772,0.934,0.052,0.96,0.942,0.741,3.0,1.137,1.794,2.114,20278.0406421178,65.5,47892330.0,96.9660186767578,80.707793508044,57.21
South Korea,KOR,2004,12,0.921,0.82,0.594,1.577,0.845,0.772,0.934,0.045,0.96,0.94,0.742,3.0,1.137,1.794,2.114,21244.8136800528,72.7,48082519.0,96.9991989135742,81.104386778171,59.98
South Korea,KOR,2005,12,0.921,0.82,0.593,1.577,0.846,0.772,0.935,0.038,0.96,0.94,0.742,3.0,1.137,1.794,2.114,22123.7613066851,73.5,48184561.0,97.2146224975586,81.3901352283669,59.98
South Korea,KOR,2006,12,0.921,0.82,0.591,1.577,0.846,0.772,0.935,0.031,0.96,0.94,0.742,3.0,1.137,1.794,2.114,23162.1860111297,78.1,48438292.0,96.7785415649414,81.566462110512,59.98
South Korea,KOR,2007,12,0.921,0.82,0.591,1.577,0.843,0.77,0.933,0.031,0.955,0.94,0.74,3.0,0.98,1.794,2.114,24391.7651013448,78.8,48683638.0,96.7113800048828,81.712125801927,59.98
South Korea,KOR,2008,12,0.863,0.774,0.522,1.577,0.77,0.67,0.899,0.031,0.822,0.943,0.664,3.0,0.725,0.735,1.736,24934.5396367691,81.0,49054708.0,96.3489303588867,81.8350833138518,46.01
South Korea,KOR,2009,12,0.863,0.774,0.521,1.577,0.768,0.669,0.898,0.031,0.822,0.943,0.66,3.0,0.725,0.735,1.736,25009.9148311999,81.6,49307835.0,96.8854293823242,81.9245045084002,46.01
South Korea,KOR,2010,12,0.855,0.774,0.519,1.577,0.769,0.67,0.898,0.031,0.826,0.943,0.662,3.0,0.725,0.735,1.736,26623.0487122927,83.7,49554112.0,97.2930603027344,81.9685075986486,46.01
South Korea,KOR,2011,12,0.855,0.774,0.519,1.577,0.769,0.67,0.898,0.031,0.826,0.943,0.662,3.0,0.725,0.735,1.736,27393.455357272,83.7591,49936638.0,97.5294189453125,81.9615408086376,46.01
South Korea,KOR,2012,12,0.855,0.774,0.51,1.577,0.756,0.66,0.891,0.031,0.826,0.918,0.649,3.0,0.725,0.735,1.736,27944.0564190045,84.07,50199853.0,97.3674163818359,81.9087898200378,54.26
South Korea,KOR,2013,12,0.798,0.768,0.475,1.41,0.718,0.611,0.872,0.031,0.777,0.893,0.605,3.0,0.725,0.735,1.736,28732.711152033,84.77,50428893.0,97.8287506103516,81.8269383502703,54.26
South Korea,KOR,2014,12,0.798,0.768,0.469,1.41,0.71,0.602,0.868,0.031,0.776,0.893,0.602,3.0,0.725,0.735,1.736,29470.6732991655,87.5568,50746659.0,98.5806732177734,81.7315682816954,54.26
South Korea,KOR,2015,12,0.775,0.761,0.466,1.41,0.714,0.606,0.87,0.031,0.774,0.893,0.604,3.0,0.725,0.735,1.736,30171.7906545222,89.8963,51014947.0,98.5931930541992,81.639489860678,54.26
South Korea,KOR,2016,12,0.769,0.761,0.475,1.41,0.729,0.628,0.878,0.031,0.774,0.919,0.618,3.0,0.725,0.735,1.736,31005.4072876388,92.843,51217803.0,98.7179565429688,81.5559241797057,58.03
South Korea,KOR,2017,12,0.881,0.859,0.598,1.41,0.859,0.795,0.94,0.031,0.953,0.955,0.746,3.0,1.529,1.79,2.114,31979.9027302467,95.0694,51361911.0,99.105583190918,81.471030429984,58.03
South Korea,KOR,2018,12,0.883,0.87,0.601,1.41,0.864,0.797,0.943,0.031,0.954,0.961,0.751,3.0,1.529,1.79,2.114,32852.8887488942,96.0229,51585058.0,99.3186569213867,81.3823523035196,58.03
South Korea,KOR,2019,12,0.84,0.775,0.581,1.41,0.852,0.784,0.938,0.031,0.956,0.961,0.746,3.0,1.328,1.79,2.114,33496.3113815643,96.1576,51764822.0,98.3813018798828,81.2901063535619,58.03
South Korea,KOR,2020,12,0.854,0.843,0.591,1.41,0.858,0.79,0.94,0.031,0.95,0.959,0.748,3.0,1.328,1.79,2.114,33215.9298928108,96.5051,51836239.0,97.0888214111328,81.1759595622913,66.21
South Korea,KOR,2021,12,0.854,0.843,0.592,1.41,0.861,0.781,0.942,0.031,0.955,0.958,0.746,3.0,1.328,1.79,2.114,34792.9397214598,97.5713,51769539.0,98.0692291259766,81.1616526507785,66.21
South Korea,KOR,2022,12,0.814,0.779,0.546,1.41,0.81,0.729,0.918,0.031,0.904,0.95,0.702,3.0,0.931,0.876,2.114,35809.0138105144,97.1686,51672569.0,97.8181304931641,81.1624941626873,66.21
South Korea,KOR,2023,12,0.814,0.778,0.488,1.41,0.733,0.63,0.88,0.031,0.785,0.946,0.624,3.0,0.748,0.631,2.114,36347.7036392553,97.416,51712619.0,96.2983932495117,81.1645551720421,66.21
South Korea,KOR,2024,12,0.814,0.77,0.485,1.41,0.729,0.631,0.878,0.031,0.787,0.932,0.621,2.0,0.608,0.631,2.114,37048.4264001496,97.8956,51751065.0,,81.1682528469686,66.97
Sri Lanka,LKA,2000,14,0.72,0.549,0.3,0.922,0.493,0.316,0.732,0.039,0.646,0.573,0.324,1.0,-0.76,-0.233,-1.127,1956.93310381072,0.64741,19293054.0,,14.6196895000898,75.63
Sri Lanka,LKA,2001,14,0.788,0.549,0.311,0.922,0.497,0.318,0.734,0.031,0.646,0.586,0.326,1.0,-0.76,-0.233,-1.127,1896.48251734068,0.793822,19600362.0,,14.5739539539707,76.03
Sri Lanka,LKA,2002,14,0.788,0.549,0.331,0.922,0.536,0.341,0.763,0.031,0.685,0.648,0.347,2.0,-0.76,-0.233,-1.127,1951.22522777045,1.05042,19805752.0,,14.6107836754127,76.03
Sri Lanka,LKA,2003,14,0.788,0.549,0.331,0.922,0.536,0.341,0.763,0.031,0.685,0.648,0.347,2.0,-0.76,-0.233,-1.127,2052.03045078787,1.45858,19951521.0,,14.7256630416211,76.03
Sri Lanka,LKA,2004,14,0.788,0.534,0.319,0.922,0.517,0.328,0.749,0.031,0.685,0.605,0.337,2.0,-0.76,-0.233,-1.127,2149.10628588002,1.44616,20087605.0,,14.9130061059922,75.96
Sri Lanka,LKA,2005,14,0.462,0.309,0.236,0.384,0.432,0.275,0.683,0.031,0.509,0.579,0.292,1.0,-1.067,-0.233,-1.127,2268.6880127005,1.79205,20216524.0,,15.167273918248,75.96
Sri Lanka,LKA,2006,14,0.462,0.271,0.212,0.384,0.378,0.243,0.633,0.031,0.423,0.492,0.274,1.0,-1.067,-0.233,-1.127,2426.34873273046,2.53757,20352411.0,,15.4829275281105,75.96
Sri Lanka,LKA,2007,14,0.442,0.284,0.207,0.384,0.373,0.237,0.628,0.031,0.399,0.492,0.272,1.0,-1.067,-0.233,-1.127,2573.54362192705,3.88,20492545.0,,15.8544279853018,75.96
Sri Lanka,LKA,2008,14,0.442,0.284,0.204,0.384,0.366,0.236,0.622,0.031,0.382,0.485,0.269,1.0,-1.067,-0.233,-1.127,2708.58594222506,,20629378.0,,16.2762363395441,75.96
Sri Lanka,LKA,2009,14,0.442,0.283,0.204,0.384,0.364,0.234,0.621,0.031,0.373,0.485,0.268,1.0,-1.067,-0.233,-1.127,2787.27350976338,,20756435.0,,16.7428136405592,75.96
Sri Lanka,LKA,2010,14,0.515,0.334,0.223,0.501,0.39,0.243,0.644,0.031,0.478,0.487,0.275,1.0,-1.3,-0.108,-0.568,2993.01411511147,,20879089.0,92.3497085571289,17.2486209380693,61.26
Sri Lanka,LKA,2011,14,0.515,0.315,0.223,0.501,0.388,0.242,0.642,0.031,0.479,0.492,0.28,1.0,-1.3,-0.108,-0.568,3232.37350382301,,21009048.0,94.108642578125,17.7881192817964,61.26
Sri Lanka,LKA,2012,14,0.515,0.323,0.224,0.501,0.387,0.244,0.64,0.031,0.484,0.482,0.282,1.0,-1.3,-0.108,-0.568,3484.79049033884,,21169458.0,94.6744689941406,18.2617686748284,61.26
Sri Lanka,LKA,2013,14,0.596,0.35,0.252,0.499,0.422,0.271,0.673,0.031,0.557,0.497,0.292,1.0,-1.3,-0.108,-0.568,3728.93586647848,,20585000.0,95.1442636196356,18.4323136480916,61.26
Sri Lanka,LKA,2014,14,0.587,0.346,0.251,0.458,0.422,0.271,0.674,0.031,0.552,0.501,0.29,1.0,-1.3,-0.108,-0.568,3929.92062032185,10.5,20778000.0,93.4926277980089,18.6153877203724,61.26
Sri Lanka,LKA,2015,14,0.829,0.778,0.358,1.443,0.545,0.395,0.77,0.031,0.701,0.598,0.36,2.0,-1.3,-0.108,0.837,4057.7158346231,15.26,20970000.0,94.4516928962286,18.796256612131,77.66
Sri Lanka,LKA,2016,14,0.844,0.778,0.386,1.443,0.587,0.442,0.799,0.031,0.817,0.599,0.392,2.0,0.196,0.244,0.837,4214.74117992085,22.19,21209000.0,93.9037221276375,18.9747679368162,77.66
Sri Lanka,LKA,2017,14,0.831,0.799,0.383,1.319,0.583,0.442,0.796,0.031,0.795,0.599,0.387,2.0,0.196,0.244,0.837,4436.00789945768,25.1,21453000.0,94.0418660922689,19.1507693078088,77.66
Sri Lanka,LKA,2018,14,0.773,0.842,0.389,1.319,0.607,0.479,0.812,0.031,0.826,0.599,0.406,2.0,0.157,-0.111,0.837,4493.03575444544,28.3,21670000.0,95.9107331693991,19.3241083384127,77.66
Sri Lanka,LKA,2019,14,0.672,0.719,0.347,1.319,0.558,0.43,0.778,0.031,0.699,0.626,0.387,2.0,-0.351,0.099,1.041,4455.78189608267,32.0,21803000.0,,19.4946326418437,77.66
Sri Lanka,LKA,2020,14,0.574,0.499,0.346,0.856,0.578,0.368,0.79,0.031,0.657,0.767,0.386,2.0,-0.33,0.099,1.041,4227.23315306594,36.1847,21919000.0,,19.6621898312161,75.89
Sri Lanka,LKA,2021,14,0.62,0.461,0.347,0.856,0.57,0.388,0.785,0.031,0.677,0.734,0.375,2.0,-0.33,-0.06,1.041,4357.97225779491,44.4531,22156000.0,89.8339685558794,19.8266275195269,75.89
Sri Lanka,LKA,2022,14,0.619,0.581,0.364,1.289,0.598,0.436,0.803,0.031,0.707,0.754,0.402,2.0,-0.33,-0.372,1.287,4033.14561476298,48.3,22181000.0,88.1918156520303,19.9877933196367,75.89
Sri Lanka,LKA,2023,14,0.675,0.631,0.358,2.372,0.574,0.413,0.788,0.031,0.744,0.706,0.388,2.0,-0.287,0.77,1.287,3964.91987394354,51.2,22037000.0,87.9534065332114,20.1455348442463,75.89
Sri Lanka,LKA,2024,14,0.767,0.665,0.431,2.636,0.664,0.486,0.842,0.031,0.857,0.791,0.472,2.0,-0.111,0.77,1.287,4186.4986638365,,21916000.0,,20.2996997058686,68.93
Taiwan,TWN,2000,12,0.933,0.907,0.535,2.545,0.774,0.674,0.9,0.0,0.928,0.853,0.671,3.0,0.949,0.838,1.582,,,,,,
Taiwan,TWN,2001,12,0.937,0.909,0.545,2.545,0.786,0.684,0.906,0.0,0.93,0.859,0.68,3.0,0.949,0.838,1.582,,,,,,66.16
Taiwan,TWN,2002,12,0.943,0.909,0.554,2.545,0.795,0.694,0.911,0.0,0.93,0.878,0.69,3.0,0.949,0.838,1.582,,,,,,66.16
Taiwan,TWN,2003,12,0.949,0.909,0.552,2.545,0.791,0.688,0.908,0.0,0.919,0.878,0.686,3.0,0.949,0.838,1.582,,,,,,66.16
Taiwan,TWN,2004,12,0.942,0.909,0.58,2.545,0.777,0.674,0.902,0.208,0.919,0.851,0.674,3.0,0.949,0.838,1.582,,,,,,59.16
Taiwan,TWN,2005,12,0.948,0.884,0.578,2.545,0.774,0.672,0.9,0.208,0.919,0.855,0.669,3.0,0.949,0.838,1.582,,,,,,59.16
Taiwan,TWN,2006,12,0.948,0.884,0.58,2.545,0.776,0.675,0.902,0.208,0.919,0.862,0.672,3.0,0.949,0.838,1.582,,,,,,59.16
Taiwan,TWN,2007,12,0.948,0.884,0.583,2.545,0.777,0.677,0.902,0.208,0.921,0.862,0.676,3.0,0.949,0.838,1.582,,,,,,59.16
Taiwan,TWN,2008,12,0.948,0.884,0.634,2.545,0.796,0.686,0.911,0.383,0.928,0.877,0.691,3.0,0.949,0.838,1.582,,,,,,58.5
Taiwan,TWN,2009,12,0.922,0.884,0.624,2.545,0.796,0.668,0.911,0.373,0.901,0.886,0.691,3.0,0.949,0.838,1.582,,,,,,58.5
Taiwan,TWN,2010,12,0.922,0.898,0.629,2.545,0.804,0.67,0.914,0.362,0.909,0.884,0.701,3.0,0.949,0.838,1.582,,,,,,58.5
Taiwan,TWN,2011,12,0.922,0.898,0.627,2.545,0.804,0.67,0.914,0.352,0.909,0.884,0.701,3.0,0.949,0.838,1.582,,,,,,58.5
Taiwan,TWN,2012,12,0.922,0.898,0.626,2.545,0.806,0.677,0.916,0.341,0.911,0.886,0.703,3.0,0.949,0.838,1.582,,,,,,74.7
Taiwan,TWN,2013,12,0.892,0.897,0.612,2.545,0.802,0.68,0.914,0.309,0.91,0.884,0.709,3.0,0.949,0.838,1.582,,,,,,74.7
Taiwan,TWN,2014,12,0.892,0.897,0.608,2.545,0.804,0.681,0.915,0.276,0.91,0.89,0.708,3.0,0.949,0.838,1.582,,,,,,74.7
Taiwan,TWN,2015,12,0.892,0.897,0.602,2.545,0.804,0.681,0.915,0.244,0.91,0.89,0.709,3.0,0.949,0.838,1.582,,,,,,74.7
Taiwan,TWN,2016,12,0.934,0.915,0.631,2.95,0.838,0.729,0.931,0.212,0.921,0.932,0.742,3.0,0.949,0.838,1.582,,,,,,66.25
Taiwan,TWN,2017,12,0.934,0.915,0.629,2.95,0.843,0.732,0.933,0.179,0.912,0.939,0.744,3.0,0.949,0.838,1.582,,,,,,66.25
Taiwan,TWN,2018,12,0.925,0.915,0.667,2.95,0.844,0.734,0.934,0.371,0.916,0.939,0.746,3.0,0.949,0.838,1.582,,,,,,66.25
Taiwan,TWN,2019,12,0.936,0.92,0.646,2.95,0.835,0.727,0.93,0.346,0.896,0.939,0.742,3.0,0.766,0.838,1.582,,,,,,66.25
Taiwan,TWN,2020,12,0.926,0.92,0.634,2.95,0.824,0.72,0.924,0.335,0.868,0.942,0.737,3.0,0.766,0.838,1.582,,,,,,74.86
Taiwan,TWN,2021,12,0.931,0.92,0.633,2.95,0.824,0.71,0.924,0.319,0.868,0.942,0.738,3.0,0.766,0.838,1.97,,,,,,74.86
Taiwan,TWN,2022,12,0.931,0.922,0.651,2.95,0.827,0.727,0.926,0.405,0.878,0.941,0.739,3.0,0.438,0.838,1.97,,,,,,74.86
Taiwan,TWN,2023,12,0.937,0.922,0.644,2.95,0.823,0.723,0.924,0.379,0.87,0.941,0.735,3.0,0.438,0.646,1.97,,,,,,74.86
Taiwan,TWN,2024,12,0.933,0.907,0.621,2.95,0.8,0.7,0.913,0.37,0.848,0.936,0.695,3.0,0.438,0.646,1.97,,,,,,71.78
Thailand,THA,2000,13,0.751,0.822,0.234,0.556,0.507,0.395,0.749,0.015,0.695,0.474,0.3,2.0,-0.02,-0.481,-0.597,3514.71662970608,3.68904,63007815.0,,31.4626212652205,
Thailand,THA,2001,13,0.751,0.822,0.254,0.556,0.55,0.414,0.776,0.015,0.685,0.585,0.34,2.0,-0.02,-0.481,-0.597,3599.02524877358,5.55633,63651141.0,64.0281982421875,32.7428054763889,69.95
Thailand,THA,2002,13,0.751,0.787,0.251,0.556,0.544,0.408,0.771,0.015,0.685,0.587,0.338,2.0,-0.02,-0.481,-0.597,3783.75422073266,7.53125,64266437.0,65.5458221435547,34.0732781018222,69.95
Thailand,THA,2003,13,0.669,0.794,0.238,0.556,0.539,0.396,0.767,0.015,0.685,0.576,0.337,2.0,-0.02,-0.481,-0.597,4018.15538187068,9.29903,64868166.0,,35.4270354382579,69.95
Thailand,THA,2004,13,0.694,0.759,0.241,0.938,0.538,0.392,0.767,0.015,0.685,0.576,0.332,2.0,-0.02,-0.481,-0.597,4232.77157261934,10.6773,65452047.0,67.444221496582,36.785516284484,69.95
Thailand,THA,2005,13,0.694,0.786,0.229,0.938,0.514,0.369,0.75,0.015,0.66,0.541,0.318,2.0,-0.02,-0.481,-0.597,4372.25730206261,15.026,66017420.0,71.8262786865234,38.1301594392881,75.13
Thailand,THA,2006,13,0.646,0.655,0.124,0.989,0.236,0.175,0.447,0.015,0.592,0.143,0.189,1.0,-0.02,-0.481,-0.597,4551.5250018314,17.1607,66567687.0,71.6298599243164,39.4424037014582,64.77
Thailand,THA,2007,13,0.659,0.631,0.124,1.027,0.186,0.186,0.372,0.151,0.521,0.011,0.17,0.0,-0.169,-0.481,-0.869,4760.66708464831,20.03,67102394.0,75.7808074951172,40.7036878697821,78.51
Thailand,THA,2008,13,0.66,0.719,0.195,1.027,0.401,0.34,0.656,0.151,0.587,0.435,0.261,1.0,-0.169,-0.481,-0.869,4805.76393990836,18.2,67619830.0,75.2078475952148,41.8954507430475,78.51
Thailand,THA,2009,13,0.66,0.672,0.202,1.027,0.416,0.342,0.671,0.151,0.592,0.44,0.266,1.0,-0.169,-0.481,-0.869,4737.45679763314,20.1,68121080.0,76.6007080078125,42.9991311200422,78.51
Thailand,THA,2010,13,0.66,0.652,0.202,1.027,0.414,0.335,0.668,0.151,0.597,0.438,0.267,1.0,-0.224,-0.481,-0.516,5059.35747831657,22.4,68579447.0,78.3943786621094,44.0018736622496,78.51
Thailand,THA,2011,13,0.67,0.729,0.223,1.092,0.466,0.378,0.714,0.151,0.62,0.486,0.293,1.0,-0.224,-0.481,-0.308,5070.23740191942,23.6699,69007208.0,86.9894790649414,44.8048723557374,75.03
Thailand,THA,2012,13,0.67,0.763,0.236,1.092,0.497,0.405,0.737,0.143,0.653,0.535,0.31,1.0,-0.224,-0.481,-0.308,5403.87846036273,26.46,69436098.0,85.5365295410156,45.373565813715,75.03
Thailand,THA,2013,13,0.66,0.7,0.208,1.092,0.432,0.348,0.681,0.136,0.587,0.472,0.27,1.0,-0.224,-0.481,-0.308,5516.61164164135,28.94,69845114.0,83.854850769043,45.8321343847773,75.03
Thailand,THA,2014,13,0.489,0.288,0.069,0.926,0.158,0.118,0.316,0.0,0.261,0.253,0.153,0.0,-1.05,-0.87,-0.626,5541.46599361845,34.8861,70216367.0,123.525459289551,46.3138799467897,46.79
Thailand,THA,2015,13,0.545,0.299,0.07,0.926,0.152,0.106,0.303,0.0,0.27,0.272,0.151,0.0,-0.993,-0.87,-0.808,5688.85335397884,39.3161,70540795.0,124.330596923828,46.9521043776171,46.79
Thailand,THA,2016,13,0.528,0.389,0.077,0.926,0.155,0.108,0.309,0.1,0.288,0.248,0.146,0.0,-0.993,-0.87,-0.808,5857.78052935926,47.505,70859841.0,122.563217163086,47.8801095551247,46.79
Thailand,THA,2017,13,0.541,0.334,0.095,0.764,0.15,0.105,0.3,0.284,0.276,0.249,0.143,0.0,-0.993,-0.87,-0.808,6076.74307700082,52.8919,71160187.0,79.5062371844027,49.2311973571777,46.79
Thailand,THA,2018,13,0.546,0.349,0.099,0.764,0.168,0.115,0.336,0.276,0.366,0.267,0.149,0.0,-0.993,-0.87,-0.808,6314.19948412043,56.8175,71376079.0,80.6045305135668,54.5843734741211,46.79
Thailand,THA,2019,13,0.567,0.512,0.111,0.764,0.206,0.189,0.411,0.268,0.428,0.185,0.162,0.0,-0.993,-0.87,-0.52,6434.53770518034,66.6524,71522271.0,81.7206425877734,55.9266166687012,74.69
Thailand,THA,2020,13,0.545,0.425,0.108,0.764,0.198,0.185,0.396,0.26,0.425,0.169,0.16,0.0,-0.993,-1.056,-0.52,6035.18627737077,77.8437,71641484.0,82.3668560969625,57.2358779907227,74.69
Thailand,THA,2021,13,0.545,0.425,0.113,0.764,0.203,0.185,0.407,0.24,0.425,0.169,0.161,0.0,-0.993,-1.056,-0.52,6121.52696529713,85.2696,71727332.0,84.6644528199547,58.5087776184082,74.69
Thailand,THA,2022,13,0.563,0.487,0.11,0.784,0.208,0.191,0.416,0.221,0.432,0.173,0.163,0.0,-0.993,-1.056,0.446,6278.7855138276,87.9772,71735329.0,88.0661686868399,59.742374420166,74.69
Thailand,THA,2023,13,0.597,0.579,0.142,0.784,0.289,0.24,0.534,0.201,0.516,0.34,0.193,1.0,-0.868,-1.056,0.446,6408.41432577294,89.5353,71702435.0,93.3356315272258,60.9341926574707,75.71
Thailand,THA,2024,13,0.699,0.64,0.186,1.015,0.389,0.289,0.645,0.181,0.525,0.443,0.231,1.0,-0.868,-0.573,0.341,6574.46109387985,90.8672,71668011.0,92.507325535959,61.8689338391321,75.71
Timor-Leste,TLS,2000,13,0.555,0.801,,1.098,0.224,0.184,0.447,0.0,0.865,0.0,0.161,0.0,2.286,1.1,-0.24,1117.56432347244,,745088.0,,24.1139427164365,
Timor-Leste,TLS,2001,13,0.555,0.801,,1.098,0.291,0.233,0.528,0.0,0.865,0.156,0.198,1.0,2.286,1.1,-0.24,1192.74796357529,,812249.0,41.3206901550293,24.469641672156,86.03
Timor-Leste,TLS,2002,13,0.608,0.801,0.25,1.098,0.567,0.426,0.789,0.018,0.834,0.539,0.342,2.0,2.286,1.1,-0.24,1028.13194386616,0.0,879159.0,44.7095603942871,24.8506108883184,86.03
Timor-Leste,TLS,2003,13,0.661,0.801,0.264,1.098,0.582,0.421,0.795,0.018,0.808,0.598,0.353,2.0,2.286,1.1,-0.24,964.322543048225,,916878.0,46.5835189819336,25.2611540807581,86.03
Timor-Leste,TLS,2004,13,0.661,0.801,0.264,1.098,0.582,0.421,0.795,0.018,0.808,0.598,0.353,2.0,2.286,1.1,-0.24,955.470489028291,,929074.0,57.962100982666,25.7040830077802,86.03
Timor-Leste,TLS,2005,13,0.661,0.801,0.319,1.098,0.58,0.415,0.794,0.018,0.808,0.598,0.35,2.0,2.286,1.1,-0.24,964.026656178075,0.0990318,948311.0,59.4707984924316,26.3097308948751,86.03
Timor-Leste,TLS,2006,13,0.661,0.801,0.318,1.098,0.58,0.414,0.794,0.018,0.804,0.598,0.343,2.0,2.286,1.989,0.119,897.573801807644,0.5,976597.0,,27.121697883382,86.03
Timor-Leste,TLS,2007,13,0.661,0.85,0.342,1.098,0.621,0.469,0.818,0.018,0.8,0.665,0.371,2.0,2.286,1.989,0.119,961.848415522858,1.0,1004889.0,,28.0011655196859,80.54
Timor-Leste,TLS,2008,13,0.662,0.85,0.346,1.098,0.628,0.475,0.823,0.018,0.796,0.679,0.388,2.0,2.286,1.989,0.595,1042.86833768293,1.5,1032429.0,57.0646095275879,28.8076745459306,80.54
Timor-Leste,TLS,2009,13,0.662,0.85,0.348,1.098,0.634,0.48,0.825,0.018,0.801,0.681,0.387,2.0,2.286,1.989,0.595,1120.09693594876,2.0,1058782.0,67.0938568115234,29.4007657042596,80.54
Timor-Leste,TLS,2010,13,0.662,0.85,0.361,1.098,0.636,0.49,0.827,0.018,0.816,0.681,0.387,2.0,2.286,1.39,0.595,1195.38066079604,3.0,1084679.0,68.3026309590313,29.6398840020416,80.54
Timor-Leste,TLS,2011,13,0.631,0.838,0.359,0.798,0.636,0.49,0.827,0.018,0.816,0.681,0.394,2.0,2.286,1.39,0.595,1237.48380284894,4.0,1110207.0,70.1640602638495,29.633352306451,80.54
Timor-Leste,TLS,2012,13,0.631,0.838,0.37,0.798,0.656,0.502,0.838,0.018,0.817,0.715,0.407,2.0,2.286,1.39,0.595,1269.41625561248,7.0,1134885.0,70.0278421982138,29.6136082349605,80.54
Timor-Leste,TLS,2013,13,0.631,0.838,0.369,0.798,0.655,0.5,0.837,0.018,0.822,0.71,0.405,2.0,2.286,1.39,0.595,1281.92864043187,11.0,1158695.0,67.8276665960217,29.5836906253246,80.54
Timor-Leste,TLS,2014,13,0.631,0.789,0.359,0.798,0.639,0.473,0.827,0.018,0.808,0.71,0.394,2.0,2.286,1.39,0.708,1312.96494988639,17.5,1181903.0,69.3739464182596,29.5463092024041,80.54
Timor-Leste,TLS,2015,13,0.631,0.717,0.36,0.924,0.644,0.471,0.831,0.018,0.857,0.71,0.392,2.0,2.286,1.39,0.708,1319.59295003154,18.6,1205131.0,72.9840325557506,29.5043315008419,80.54
Timor-Leste,TLS,2016,13,0.631,0.747,0.368,0.783,0.626,0.459,0.82,0.018,0.793,0.718,0.378,2.0,2.286,1.39,0.708,1333.65856117568,21.2,1228312.0,77.3856943732818,29.4462907628171,80.54
Timor-Leste,TLS,2017,13,0.62,0.797,0.394,0.783,0.662,0.489,0.841,0.018,0.772,0.806,0.403,2.0,1.687,0.801,0.708,1267.08661597675,24.2,1251703.0,81.1665700933061,29.3600996787092,76.74
Timor-Leste,TLS,2018,13,0.631,0.818,0.413,0.783,0.688,0.507,0.855,0.018,0.807,0.813,0.424,2.0,1.687,0.801,0.708,1237.2006590123,27.6,1275959.0,83.0952419040915,29.248617510057,80.98
Timor-Leste,TLS,2019,13,0.591,0.853,0.414,0.783,0.699,0.524,0.862,0.018,0.819,0.811,0.429,2.0,1.687,1.406,0.708,1507.24743550088,28.0046,1300945.0,85.1248242560832,29.1148755245217,80.98
Timor-Leste,TLS,2020,13,0.619,0.853,0.405,0.783,0.677,0.49,0.849,0.018,0.774,0.811,0.421,2.0,1.687,0.811,0.708,1947.83992943521,32.0127,1326053.0,84.7410404382553,28.9619049897647,80.98
Timor-Leste,TLS,2021,13,0.549,0.853,0.402,0.783,0.69,0.5,0.856,0.018,0.798,0.811,0.428,2.0,1.687,0.811,0.708,2015.82035757039,35.042,1350139.0,,28.7927371734472,80.98
Timor-Leste,TLS,2022,13,0.7,0.897,0.436,1.394,0.705,0.516,0.864,0.018,0.801,0.836,0.436,2.0,1.687,1.427,0.708,1579.71085276403,34.5102,1369295.0,,28.5857292288968,80.98
Timor-Leste,TLS,2023,13,0.7,0.897,0.442,1.394,0.712,0.525,0.869,0.018,0.807,0.843,0.442,2.0,1.687,1.427,0.708,1279.21122757564,34.0207,1384286.0,,28.595471832952,79.28
Timor-Leste,TLS,2024,13,0.7,0.913,0.455,1.394,0.733,0.549,0.879,0.018,0.837,0.842,0.465,2.0,1.687,1.427,0.708,1149.21888298011,,1400638.0,,28.6641074179574,79.28
Vietnam,VNM,2000,13,0.757,0.33,0.17,1.319,0.151,0.092,0.301,0.02,0.151,0.499,0.196,0.0,-1.847,-1.443,-2.075,1212.19657794381,0.254248,77154011.0,,24.3672526919772,
Vietnam,VNM,2001,13,0.757,0.33,0.17,1.319,0.151,0.092,0.301,0.02,0.151,0.499,0.196,0.0,-1.847,-1.443,-2.075,1273.8052690094,1.26565,77969361.0,,24.9489362725143,
Vietnam,VNM,2002,13,0.741,0.323,0.167,1.056,0.148,0.093,0.296,0.02,0.151,0.474,0.196,0.0,-1.847,-1.443,-2.075,1340.51670460271,1.855,78772224.0,,25.5540925665659,98.85
Vietnam,VNM,2003,13,0.741,0.323,0.167,1.056,0.147,0.093,0.293,0.02,0.151,0.459,0.195,0.0,-1.847,-1.443,-2.075,1418.74337471509,3.78028,79563777.0,,26.1745407830283,98.85
Vietnam,VNM,2004,13,0.741,0.323,0.167,1.056,0.148,0.093,0.295,0.02,0.159,0.459,0.195,0.0,-1.847,-1.443,-2.075,1510.94449049599,7.64241,80338971.0,,26.8021001307977,98.85
